country,year,sex,age,suicides_no,population,suicides/100k pop,country-year,HDI for year, gdp_for_year ($) ,gdp_per_capita ($),generation
Russian Federation,2007,male,55-74 years,6151,10209479,60.25,Russian Federation2007,,"1,299,705,247,686",9643,Silent
Russian Federation,2007,male,15-24 years,5257,11862129,44.32,Russian Federation2007,,"1,299,705,247,686",9643,Millenials
Russian Federation,2007,female,75+ years,1358,5710937,23.78,Russian Federation2007,,"1,299,705,247,686",9643,Silent
Russian Federation,2007,female,55-74 years,1738,15620091,11.13,Russian Federation2007,,"1,299,705,247,686",9643,Silent
Russian Federation,2007,female,35-54 years,2176,22379725,9.72,Russian Federation2007,,"1,299,705,247,686",9643,Boomers
Russian Federation,2007,female,25-34 years,1051,10944247,9.6,Russian Federation2007,,"1,299,705,247,686",9643,Generation X
Russian Federation,2007,female,15-24 years,949,11502702,8.25,Russian Federation2007,,"1,299,705,247,686",9643,Millenials
Russian Federation,2007,male,5-14 years,192,6911384,2.78,Russian Federation2007,,"1,299,705,247,686",9643,Generation Z
Russian Federation,2007,female,5-14 years,69,6605348,1.04,Russian Federation2007,,"1,299,705,247,686",9643,Generation Z
Russian Federation,2008,male,75+ years,1712,2029226,84.37,Russian Federation2008,,"1,660,844,408,500",12359,Silent
Russian Federation,2008,male,25-34 years,6860,11091377,61.85,Russian Federation2008,,"1,660,844,408,500",12359,Generation X
Russian Federation,2008,male,35-54 years,11848,20041975,59.12,Russian Federation2008,,"1,660,844,408,500",12359,Boomers
Russian Federation,2008,male,55-74 years,5855,10403205,56.28,Russian Federation2008,,"1,660,844,408,500",12359,Silent
Russian Federation,2008,male,15-24 years,4863,11377099,42.74,Russian Federation2008,,"1,660,844,408,500",12359,Millenials
Russian Federation,2008,female,75+ years,1285,5714841,22.49,Russian Federation2008,,"1,660,844,408,500",12359,Silent
Russian Federation,2008,female,55-74 years,1613,15906813,10.14,Russian Federation2008,,"1,660,844,408,500",12359,Silent
Russian Federation,2008,female,35-54 years,2040,22229346,9.18,Russian Federation2008,,"1,660,844,408,500",12359,Boomers
Russian Federation,2008,female,25-34 years,981,11179123,8.78,Russian Federation2008,,"1,660,844,408,500",12359,Generation X
Russian Federation,2008,female,15-24 years,916,11025088,8.31,Russian Federation2008,,"1,660,844,408,500",12359,Millenials
Russian Federation,2008,male,5-14 years,148,6848169,2.16,Russian Federation2008,,"1,660,844,408,500",12359,Generation Z
Russian Federation,2008,female,5-14 years,90,6539687,1.38,Russian Federation2008,,"1,660,844,408,500",12359,Generation Z
Russian Federation,2009,male,75+ years,1534,2012787,76.21,Russian Federation2009,,"1,222,643,696,992",9118,Silent
Russian Federation,2009,male,25-34 years,7233,11373727,63.59,Russian Federation2009,,"1,222,643,696,992",9118,Generation X
Russian Federation,2009,male,35-54 years,11721,19901557,58.89,Russian Federation2009,,"1,222,643,696,992",9118,Boomers
Russian Federation,2009,male,55-74 years,5637,10645241,52.95,Russian Federation2009,,"1,222,643,696,992",9118,Silent
Russian Federation,2009,male,15-24 years,4632,10819693,42.81,Russian Federation2009,,"1,222,643,696,992",9118,Millenials
Russian Federation,2009,female,75+ years,1133,5657810,20.03,Russian Federation2009,,"1,222,643,696,992",9118,Silent
Russian Federation,2009,female,55-74 years,1519,16287675,9.33,Russian Federation2009,,"1,222,643,696,992",9118,Silent
Russian Federation,2009,female,35-54 years,1930,22050450,8.75,Russian Federation2009,,"1,222,643,696,992",9118,Boomers
Russian Federation,2009,female,25-34 years,986,11440839,8.62,Russian Federation2009,,"1,222,643,696,992",9118,Generation X
Russian Federation,2009,female,15-24 years,839,10472951,8.01,Russian Federation2009,,"1,222,643,696,992",9118,Millenials
Russian Federation,2009,male,5-14 years,166,6869835,2.42,Russian Federation2009,,"1,222,643,696,992",9118,Generation Z
Russian Federation,2009,female,5-14 years,78,6552868,1.19,Russian Federation2009,,"1,222,643,696,992",9118,Generation Z
Russian Federation,2010,male,75+ years,1506,2023458,74.43,Russian Federation2010,,"1,524,916,112,079",11307,Silent
Russian Federation,2010,male,25-34 years,6508,11398127,57.1,Russian Federation2010,,"1,524,916,112,079",11307,Generation X
Russian Federation,2010,male,35-54 years,10304,19786280,52.08,Russian Federation2010,,"1,524,916,112,079",11307,Generation X
Russian Federation,2010,male,55-74 years,5178,11174530,46.34,Russian Federation2010,,"1,524,916,112,079",11307,Silent
Russian Federation,2010,male,15-24 years,3934,10546669,37.3,Russian Federation2010,,"1,524,916,112,079",11307,Millenials
Russian Federation,2010,female,75+ years,1041,5711389,18.23,Russian Federation2010,,"1,524,916,112,079",11307,Silent
Russian Federation,2010,female,55-74 years,1354,16921727,8.0,Russian Federation2010,,"1,524,916,112,079",11307,Silent
Russian Federation,2010,female,25-34 years,893,11473939,7.78,Russian Federation2010,,"1,524,916,112,079",11307,Generation X
Russian Federation,2010,female,35-54 years,1680,21894031,7.67,Russian Federation2010,,"1,524,916,112,079",11307,Generation X
Russian Federation,2010,female,15-24 years,763,10241329,7.45,Russian Federation2010,,"1,524,916,112,079",11307,Millenials
Russian Federation,2010,male,5-14 years,131,7012170,1.87,Russian Federation2010,,"1,524,916,112,079",11307,Generation Z
Russian Federation,2010,female,5-14 years,64,6682338,0.96,Russian Federation2010,,"1,524,916,112,079",11307,Generation Z
Russian Federation,2011,male,75+ years,1485,2093449,70.94,Russian Federation2011,,"2,051,661,732,060",15226,Silent
Russian Federation,2011,male,25-34 years,6011,11598196,51.83,Russian Federation2011,,"2,051,661,732,060",15226,Millenials
Russian Federation,2011,male,35-54 years,9411,19684905,47.81,Russian Federation2011,,"2,051,661,732,060",15226,Generation X
Russian Federation,2011,male,55-74 years,4892,11401026,42.91,Russian Federation2011,,"2,051,661,732,060",15226,Boomers
Russian Federation,2011,male,15-24 years,3569,10070836,35.44,Russian Federation2011,,"2,051,661,732,060",15226,Millenials
Russian Federation,2011,female,75+ years,1103,5829088,18.92,Russian Federation2011,,"2,051,661,732,060",15226,Silent
Russian Federation,2011,female,15-24 years,740,9723773,7.61,Russian Federation2011,,"2,051,661,732,060",15226,Millenials
Russian Federation,2011,female,55-74 years,1300,17200185,7.56,Russian Federation2011,,"2,051,661,732,060",15226,Boomers
Russian Federation,2011,female,25-34 years,843,11638171,7.24,Russian Federation2011,,"2,051,661,732,060",15226,Millenials
Russian Federation,2011,female,35-54 years,1515,21733089,6.97,Russian Federation2011,,"2,051,661,732,060",15226,Generation X
Russian Federation,2011,male,5-14 years,102,7052757,1.45,Russian Federation2011,,"2,051,661,732,060",15226,Generation Z
Russian Federation,2011,female,5-14 years,67,6720399,1.0,Russian Federation2011,,"2,051,661,732,060",15226,Generation Z
Russian Federation,2012,male,75+ years,1486,2211989,67.18,Russian Federation2012,,"2,210,256,976,945",16413,Silent
Russian Federation,2012,male,25-34 years,5762,11845892,48.64,Russian Federation2012,,"2,210,256,976,945",16413,Millenials
Russian Federation,2012,male,35-54 years,8755,19588712,44.69,Russian Federation2012,,"2,210,256,976,945",16413,Generation X
Russian Federation,2012,male,55-74 years,4804,11597408,41.42,Russian Federation2012,,"2,210,256,976,945",16413,Boomers
Russian Federation,2012,male,15-24 years,3275,9484213,34.53,Russian Federation2012,,"2,210,256,976,945",16413,Millenials
Russian Federation,2012,female,75+ years,1095,6062562,18.06,Russian Federation2012,,"2,210,256,976,945",16413,Silent
Russian Federation,2012,female,25-34 years,866,11827264,7.32,Russian Federation2012,,"2,210,256,976,945",16413,Millenials
Russian Federation,2012,female,35-54 years,1572,21564691,7.29,Russian Federation2012,,"2,210,256,976,945",16413,Generation X
Russian Federation,2012,female,55-74 years,1229,17375445,7.07,Russian Federation2012,,"2,210,256,976,945",16413,Boomers
Russian Federation,2012,female,15-24 years,627,9131383,6.87,Russian Federation2012,,"2,210,256,976,945",16413,Millenials
Russian Federation,2012,male,5-14 years,107,7159170,1.49,Russian Federation2012,,"2,210,256,976,945",16413,Generation Z
Russian Federation,2012,female,5-14 years,65,6819793,0.95,Russian Federation2012,,"2,210,256,976,945",16413,Generation Z
Russian Federation,2013,male,75+ years,1549,2349484,65.93,Russian Federation2013,,"2,297,128,039,058",17052,Silent
Russian Federation,2013,male,25-34 years,5825,12057910,48.31,Russian Federation2013,,"2,297,128,039,058",17052,Millenials
Russian Federation,2013,male,35-54 years,8815,19484117,45.24,Russian Federation2013,,"2,297,128,039,058",17052,Generation X
Russian Federation,2013,male,55-74 years,4644,11808589,39.33,Russian Federation2013,,"2,297,128,039,058",17052,Boomers
Russian Federation,2013,male,15-24 years,2770,8908926,31.09,Russian Federation2013,,"2,297,128,039,058",17052,Millenials
Russian Federation,2013,female,75+ years,1000,6355318,15.73,Russian Federation2013,,"2,297,128,039,058",17052,Silent
Russian Federation,2013,female,35-54 years,1454,21385188,6.8,Russian Federation2013,,"2,297,128,039,058",17052,Generation X
Russian Federation,2013,female,25-34 years,803,11984461,6.7,Russian Federation2013,,"2,297,128,039,058",17052,Millenials
Russian Federation,2013,female,55-74 years,1154,17517861,6.59,Russian Federation2013,,"2,297,128,039,058",17052,Boomers
Russian Federation,2013,female,15-24 years,511,8554683,5.97,Russian Federation2013,,"2,297,128,039,058",17052,Millenials
Russian Federation,2013,male,5-14 years,111,7327888,1.51,Russian Federation2013,,"2,297,128,039,058",17052,Generation Z
Russian Federation,2013,female,5-14 years,54,6979537,0.77,Russian Federation2013,,"2,297,128,039,058",17052,Generation Z
Russian Federation,2014,male,75+ years,1597,2349484,67.97,Russian Federation2014,,"2,063,662,665,172",15319,Silent
Russian Federation,2014,male,25-34 years,5276,12057910,43.76,Russian Federation2014,,"2,063,662,665,172",15319,Millenials
Russian Federation,2014,male,35-54 years,8105,19484117,41.6,Russian Federation2014,,"2,063,662,665,172",15319,Generation X
Russian Federation,2014,male,55-74 years,4501,11808589,38.12,Russian Federation2014,,"2,063,662,665,172",15319,Boomers
Russian Federation,2014,male,15-24 years,2311,8908926,25.94,Russian Federation2014,,"2,063,662,665,172",15319,Millenials
Russian Federation,2014,female,75+ years,1019,6355318,16.03,Russian Federation2014,,"2,063,662,665,172",15319,Silent
Russian Federation,2014,female,55-74 years,1105,17517861,6.31,Russian Federation2014,,"2,063,662,665,172",15319,Boomers
Russian Federation,2014,female,35-54 years,1297,21385188,6.06,Russian Federation2014,,"2,063,662,665,172",15319,Generation X
Russian Federation,2014,female,25-34 years,723,11984461,6.03,Russian Federation2014,,"2,063,662,665,172",15319,Millenials
Russian Federation,2014,female,15-24 years,467,8554683,5.46,Russian Federation2014,,"2,063,662,665,172",15319,Millenials
Russian Federation,2014,male,5-14 years,96,7327888,1.31,Russian Federation2014,,"2,063,662,665,172",15319,Generation Z
Russian Federation,2014,female,5-14 years,44,6979537,0.63,Russian Federation2014,,"2,063,662,665,172",15319,Generation Z
Ukraine,1990,male,75+ years,494,688400,71.76,Ukraine1990,0.705,"81,456,918,679",1698,G.I. Generation
Ukraine,1990,male,35-54 years,3570,6444100,55.4,Ukraine1990,0.705,"81,456,918,679",1698,Silent
Ukraine,1990,male,55-74 years,2003,3733600,53.65,Ukraine1990,0.705,"81,456,918,679",1698,G.I. Generation
Ukraine,1990,male,25-34 years,1490,3837800,38.82,Ukraine1990,0.705,"81,456,918,679",1698,Boomers
Ukraine,1990,female,75+ years,452,1956100,23.11,Ukraine1990,0.705,"81,456,918,679",1698,G.I. Generation
Ukraine,1990,male,15-24 years,613,3544600,17.29,Ukraine1990,0.705,"81,456,918,679",1698,Generation X
Ukraine,1990,female,55-74 years,886,5866100,15.1,Ukraine1990,0.705,"81,456,918,679",1698,G.I. Generation
Ukraine,1990,female,35-54 years,704,7140700,9.86,Ukraine1990,0.705,"81,456,918,679",1698,Silent
Ukraine,1990,female,25-34 years,203,3904100,5.2,Ukraine1990,0.705,"81,456,918,679",1698,Boomers
Ukraine,1990,female,15-24 years,165,3454600,4.78,Ukraine1990,0.705,"81,456,918,679",1698,Generation X
Ukraine,1990,male,5-14 years,59,3763100,1.57,Ukraine1990,0.705,"81,456,918,679",1698,Generation X
Ukraine,1990,female,5-14 years,6,3638400,0.16,Ukraine1990,0.705,"81,456,918,679",1698,Generation X
Ukraine,1991,male,75+ years,482,667000,72.26,Ukraine1991,,"77,464,561,150",1607,G.I. Generation
Ukraine,1991,male,35-54 years,3634,6449100,56.35,Ukraine1991,,"77,464,561,150",1607,Boomers
Ukraine,1991,male,55-74 years,2075,3852600,53.86,Ukraine1991,,"77,464,561,150",1607,Silent
Ukraine,1991,male,25-34 years,1465,3801300,38.54,Ukraine1991,,"77,464,561,150",1607,Boomers
Ukraine,1991,female,75+ years,473,1920400,24.63,Ukraine1991,,"77,464,561,150",1607,G.I. Generation
Ukraine,1991,male,15-24 years,618,3586700,17.23,Ukraine1991,,"77,464,561,150",1607,Generation X
Ukraine,1991,female,55-74 years,867,5958600,14.55,Ukraine1991,,"77,464,561,150",1607,Silent
Ukraine,1991,female,35-54 years,677,7148300,9.47,Ukraine1991,,"77,464,561,150",1607,Boomers
Ukraine,1991,female,25-34 years,189,3862900,4.89,Ukraine1991,,"77,464,561,150",1607,Boomers
Ukraine,1991,female,15-24 years,137,3495000,3.92,Ukraine1991,,"77,464,561,150",1607,Generation X
Ukraine,1991,male,5-14 years,64,3793000,1.69,Ukraine1991,,"77,464,561,150",1607,Millenials
Ukraine,1991,female,5-14 years,19,3665700,0.52,Ukraine1991,,"77,464,561,150",1607,Millenials
Ukraine,1992,male,75+ years,530,635600,83.39,Ukraine1992,,"73,942,235,330",1525,G.I. Generation
Ukraine,1992,male,35-54 years,3995,6422200,62.21,Ukraine1992,,"73,942,235,330",1525,Boomers
Ukraine,1992,male,55-74 years,2323,4028200,57.67,Ukraine1992,,"73,942,235,330",1525,Silent
Ukraine,1992,male,25-34 years,1589,3768500,42.17,Ukraine1992,,"73,942,235,330",1525,Boomers
Ukraine,1992,female,75+ years,371,1858400,19.96,Ukraine1992,,"73,942,235,330",1525,G.I. Generation
Ukraine,1992,male,15-24 years,623,3628400,17.17,Ukraine1992,,"73,942,235,330",1525,Generation X
Ukraine,1992,female,55-74 years,920,6140300,14.98,Ukraine1992,,"73,942,235,330",1525,Silent
Ukraine,1992,female,35-54 years,816,7111100,11.48,Ukraine1992,,"73,942,235,330",1525,Boomers
Ukraine,1992,female,25-34 years,229,3822300,5.99,Ukraine1992,,"73,942,235,330",1525,Boomers
Ukraine,1992,female,15-24 years,189,3534200,5.35,Ukraine1992,,"73,942,235,330",1525,Generation X
Ukraine,1992,male,5-14 years,68,3833300,1.77,Ukraine1992,,"73,942,235,330",1525,Millenials
Ukraine,1992,female,5-14 years,13,3704800,0.35,Ukraine1992,,"73,942,235,330",1525,Millenials
Ukraine,1993,male,75+ years,559,608000,91.94,Ukraine1993,,"65,648,559,903",1349,G.I. Generation
Ukraine,1993,male,35-54 years,4100,6371900,64.35,Ukraine1993,,"65,648,559,903",1349,Boomers
Ukraine,1993,male,55-74 years,2654,4202500,63.15,Ukraine1993,,"65,648,559,903",1349,Silent
Ukraine,1993,male,25-34 years,1691,3714200,45.53,Ukraine1993,,"65,648,559,903",1349,Boomers
Ukraine,1993,female,75+ years,485,1795100,27.02,Ukraine1993,,"65,648,559,903",1349,G.I. Generation
Ukraine,1993,male,15-24 years,795,3668700,21.67,Ukraine1993,,"65,648,559,903",1349,Generation X
Ukraine,1993,female,55-74 years,940,6338500,14.83,Ukraine1993,,"65,648,559,903",1349,Silent
Ukraine,1993,female,35-54 years,779,7042800,11.06,Ukraine1993,,"65,648,559,903",1349,Boomers
Ukraine,1993,female,25-34 years,229,3766200,6.08,Ukraine1993,,"65,648,559,903",1349,Boomers
Ukraine,1993,female,15-24 years,152,3565100,4.26,Ukraine1993,,"65,648,559,903",1349,Generation X
Ukraine,1993,male,5-14 years,65,3869500,1.68,Ukraine1993,,"65,648,559,903",1349,Millenials
Ukraine,1993,female,5-14 years,20,3738000,0.54,Ukraine1993,,"65,648,559,903",1349,Millenials
Ukraine,1994,male,75+ years,569,590100,96.42,Ukraine1994,,"52,549,555,149",1081,G.I. Generation
Ukraine,1994,male,55-74 years,3174,4314500,73.57,Ukraine1994,,"52,549,555,149",1081,Silent
Ukraine,1994,male,35-54 years,4618,6326300,73.0,Ukraine1994,,"52,549,555,149",1081,Boomers
Ukraine,1994,male,25-34 years,1763,3626300,48.62,Ukraine1994,,"52,549,555,149",1081,Boomers
Ukraine,1994,female,75+ years,490,1751000,27.98,Ukraine1994,,"52,549,555,149",1081,G.I. Generation
Ukraine,1994,male,15-24 years,879,3699700,23.76,Ukraine1994,,"52,549,555,149",1081,Generation X
Ukraine,1994,female,55-74 years,1087,6467700,16.81,Ukraine1994,,"52,549,555,149",1081,Silent
Ukraine,1994,female,35-54 years,761,6981000,10.9,Ukraine1994,,"52,549,555,149",1081,Boomers
Ukraine,1994,female,25-34 years,232,3673200,6.32,Ukraine1994,,"52,549,555,149",1081,Boomers
Ukraine,1994,female,15-24 years,175,3582800,4.88,Ukraine1994,,"52,549,555,149",1081,Generation X
Ukraine,1994,male,5-14 years,60,3870700,1.55,Ukraine1994,,"52,549,555,149",1081,Millenials
Ukraine,1994,female,5-14 years,18,3735700,0.48,Ukraine1994,,"52,549,555,149",1081,Millenials
Ukraine,1995,male,75+ years,548,575700,95.19,Ukraine1995,0.662,"48,213,868,178",996,G.I. Generation
Ukraine,1995,male,55-74 years,3505,4375300,80.11,Ukraine1995,0.662,"48,213,868,178",996,Silent
Ukraine,1995,male,35-54 years,4986,6306200,79.07,Ukraine1995,0.662,"48,213,868,178",996,Boomers
Ukraine,1995,male,25-34 years,1854,3534800,52.45,Ukraine1995,0.662,"48,213,868,178",996,Generation X
Ukraine,1995,male,15-24 years,948,3722600,25.47,Ukraine1995,0.662,"48,213,868,178",996,Generation X
Ukraine,1995,female,75+ years,405,1716300,23.6,Ukraine1995,0.662,"48,213,868,178",996,G.I. Generation
Ukraine,1995,female,55-74 years,1029,6535200,15.75,Ukraine1995,0.662,"48,213,868,178",996,Silent
Ukraine,1995,female,35-54 years,752,6952800,10.82,Ukraine1995,0.662,"48,213,868,178",996,Boomers
Ukraine,1995,female,25-34 years,243,3568500,6.81,Ukraine1995,0.662,"48,213,868,178",996,Generation X
Ukraine,1995,female,15-24 years,187,3596300,5.2,Ukraine1995,0.662,"48,213,868,178",996,Generation X
Ukraine,1995,male,5-14 years,68,3834000,1.77,Ukraine1995,0.662,"48,213,868,178",996,Millenials
Ukraine,1995,female,5-14 years,16,3697600,0.43,Ukraine1995,0.662,"48,213,868,178",996,Millenials
Ukraine,1996,male,75+ years,502,566700,88.58,Ukraine1996,,"44,558,077,827",925,G.I. Generation
Ukraine,1996,male,55-74 years,3821,4397200,86.9,Ukraine1996,,"44,558,077,827",925,Silent
Ukraine,1996,male,35-54 years,5203,6305700,82.51,Ukraine1996,,"44,558,077,827",925,Boomers
Ukraine,1996,male,25-34 years,1870,3471700,53.86,Ukraine1996,,"44,558,077,827",925,Generation X
Ukraine,1996,male,15-24 years,1023,3723000,27.48,Ukraine1996,,"44,558,077,827",925,Generation X
Ukraine,1996,female,75+ years,378,1692100,22.34,Ukraine1996,,"44,558,077,827",925,G.I. Generation
Ukraine,1996,female,55-74 years,1079,6561400,16.44,Ukraine1996,,"44,558,077,827",925,Silent
Ukraine,1996,female,35-54 years,783,6949100,11.27,Ukraine1996,,"44,558,077,827",925,Boomers
Ukraine,1996,female,25-34 years,248,3485900,7.11,Ukraine1996,,"44,558,077,827",925,Generation X
Ukraine,1996,female,15-24 years,165,3595700,4.59,Ukraine1996,,"44,558,077,827",925,Generation X
Ukraine,1996,male,5-14 years,76,3782500,2.01,Ukraine1996,,"44,558,077,827",925,Millenials
Ukraine,1996,female,5-14 years,12,3643500,0.33,Ukraine1996,,"44,558,077,827",925,Millenials
Ukraine,1997,male,55-74 years,3735,4369600,85.48,Ukraine1997,,"50,150,399,792",1046,Silent
Ukraine,1997,male,75+ years,475,568700,83.52,Ukraine1997,,"50,150,399,792",1046,G.I. Generation
Ukraine,1997,male,35-54 years,4994,6339200,78.78,Ukraine1997,,"50,150,399,792",1046,Boomers
Ukraine,1997,male,25-34 years,1859,3444700,53.97,Ukraine1997,,"50,150,399,792",1046,Generation X
Ukraine,1997,male,15-24 years,986,3702700,26.63,Ukraine1997,,"50,150,399,792",1046,Generation X
Ukraine,1997,female,75+ years,409,1699100,24.07,Ukraine1997,,"50,150,399,792",1046,G.I. Generation
Ukraine,1997,female,55-74 years,1152,6513400,17.69,Ukraine1997,,"50,150,399,792",1046,Silent
Ukraine,1997,female,35-54 years,795,6985700,11.38,Ukraine1997,,"50,150,399,792",1046,Boomers
Ukraine,1997,female,25-34 years,248,3431000,7.23,Ukraine1997,,"50,150,399,792",1046,Generation X
Ukraine,1997,female,15-24 years,172,3582900,4.8,Ukraine1997,,"50,150,399,792",1046,Generation X
Ukraine,1997,male,5-14 years,61,3713800,1.64,Ukraine1997,,"50,150,399,792",1046,Millenials
Ukraine,1997,female,5-14 years,17,3572200,0.48,Ukraine1997,,"50,150,399,792",1046,Millenials
Ukraine,1998,male,55-74 years,3589,4280900,83.84,Ukraine1998,,"41,883,241,472",879,Silent
Ukraine,1998,male,75+ years,458,581400,78.78,Ukraine1998,,"41,883,241,472",879,G.I. Generation
Ukraine,1998,male,35-54 years,4969,6430500,77.27,Ukraine1998,,"41,883,241,472",879,Boomers
Ukraine,1998,male,25-34 years,1830,3435200,53.27,Ukraine1998,,"41,883,241,472",879,Generation X
Ukraine,1998,male,15-24 years,1049,3701100,28.34,Ukraine1998,,"41,883,241,472",879,Generation X
Ukraine,1998,female,75+ years,432,1731300,24.95,Ukraine1998,,"41,883,241,472",879,G.I. Generation
Ukraine,1998,female,55-74 years,1155,6376000,18.11,Ukraine1998,,"41,883,241,472",879,Silent
Ukraine,1998,female,35-54 years,814,7089100,11.48,Ukraine1998,,"41,883,241,472",879,Boomers
Ukraine,1998,female,25-34 years,219,3392600,6.46,Ukraine1998,,"41,883,241,472",879,Generation X
Ukraine,1998,female,15-24 years,196,3589900,5.46,Ukraine1998,,"41,883,241,472",879,Generation X
Ukraine,1998,male,5-14 years,53,3605000,1.47,Ukraine1998,,"41,883,241,472",879,Millenials
Ukraine,1998,female,5-14 years,25,3462400,0.72,Ukraine1998,,"41,883,241,472",879,Millenials
Ukraine,1999,male,55-74 years,3489,4166600,83.74,Ukraine1999,,"31,580,639,045",666,Silent
Ukraine,1999,male,35-54 years,4878,6525800,74.75,Ukraine1999,,"31,580,639,045",666,Boomers
Ukraine,1999,male,75+ years,426,605300,70.38,Ukraine1999,,"31,580,639,045",666,G.I. Generation
Ukraine,1999,male,25-34 years,1800,3434800,52.4,Ukraine1999,,"31,580,639,045",666,Generation X
Ukraine,1999,male,15-24 years,1054,3720800,28.33,Ukraine1999,,"31,580,639,045",666,Generation X
Ukraine,1999,female,75+ years,451,1784000,25.28,Ukraine1999,,"31,580,639,045",666,G.I. Generation
Ukraine,1999,female,55-74 years,1002,6200500,16.16,Ukraine1999,,"31,580,639,045",666,Silent
Ukraine,1999,female,35-54 years,765,7197600,10.63,Ukraine1999,,"31,580,639,045",666,Boomers
Ukraine,1999,female,25-34 years,247,3372900,7.32,Ukraine1999,,"31,580,639,045",666,Generation X
Ukraine,1999,female,15-24 years,158,3614400,4.37,Ukraine1999,,"31,580,639,045",666,Generation X
Ukraine,1999,male,5-14 years,79,3467900,2.28,Ukraine1999,,"31,580,639,045",666,Millenials
Ukraine,1999,female,5-14 years,14,3324800,0.42,Ukraine1999,,"31,580,639,045",666,Millenials
Ukraine,2000,male,55-74 years,3380,4033000,83.81,Ukraine2000,0.668,"31,261,527,363",663,Silent
Ukraine,2000,male,35-54 years,5076,6605200,76.85,Ukraine2000,0.668,"31,261,527,363",663,Boomers
Ukraine,2000,male,75+ years,446,634400,70.3,Ukraine2000,0.668,"31,261,527,363",663,G.I. Generation
Ukraine,2000,male,25-34 years,1740,3450300,50.43,Ukraine2000,0.668,"31,261,527,363",663,Generation X
Ukraine,2000,male,15-24 years,1097,3738100,29.35,Ukraine2000,0.668,"31,261,527,363",663,Generation X
Ukraine,2000,female,75+ years,435,1844800,23.58,Ukraine2000,0.668,"31,261,527,363",663,G.I. Generation
Ukraine,2000,female,55-74 years,956,6006000,15.92,Ukraine2000,0.668,"31,261,527,363",663,Silent
Ukraine,2000,female,35-54 years,774,7293800,10.61,Ukraine2000,0.668,"31,261,527,363",663,Boomers
Ukraine,2000,female,25-34 years,251,3382900,7.42,Ukraine2000,0.668,"31,261,527,363",663,Generation X
Ukraine,2000,female,15-24 years,196,3630400,5.4,Ukraine2000,0.668,"31,261,527,363",663,Generation X
Ukraine,2000,male,5-14 years,95,3325300,2.86,Ukraine2000,0.668,"31,261,527,363",663,Millenials
Ukraine,2000,female,5-14 years,21,3181200,0.66,Ukraine2000,0.668,"31,261,527,363",663,Millenials
Ukraine,2001,male,55-74 years,3001,3915328,76.65,Ukraine2001,,"38,009,344,577",812,Silent
Ukraine,2001,male,35-54 years,4698,6650575,70.64,Ukraine2001,,"38,009,344,577",812,Boomers
Ukraine,2001,male,75+ years,467,669093,69.8,Ukraine2001,,"38,009,344,577",812,Silent
Ukraine,2001,male,25-34 years,1633,3474267,47.0,Ukraine2001,,"38,009,344,577",812,Generation X
Ukraine,2001,male,15-24 years,1073,3754386,28.58,Ukraine2001,,"38,009,344,577",812,Millenials
Ukraine,2001,female,75+ years,387,1908369,20.28,Ukraine2001,,"38,009,344,577",812,Silent
Ukraine,2001,female,55-74 years,775,5837138,13.28,Ukraine2001,,"38,009,344,577",812,Silent
Ukraine,2001,female,35-54 years,649,7353384,8.83,Ukraine2001,,"38,009,344,577",812,Boomers
Ukraine,2001,female,25-34 years,218,3402526,6.41,Ukraine2001,,"38,009,344,577",812,Generation X
Ukraine,2001,female,15-24 years,147,3645803,4.03,Ukraine2001,,"38,009,344,577",812,Millenials
Ukraine,2001,male,5-14 years,67,3170134,2.11,Ukraine2001,,"38,009,344,577",812,Millenials
Ukraine,2001,female,5-14 years,16,3024966,0.53,Ukraine2001,,"38,009,344,577",812,Millenials
Ukraine,2002,male,75+ years,518,676228,76.6,Ukraine2002,,"42,392,896,031",920,Silent
Ukraine,2002,male,55-74 years,2738,3911379,70.0,Ukraine2002,,"42,392,896,031",920,Silent
Ukraine,2002,male,35-54 years,4398,6565032,66.99,Ukraine2002,,"42,392,896,031",920,Boomers
Ukraine,2002,male,25-34 years,1660,3300031,50.3,Ukraine2002,,"42,392,896,031",920,Generation X
Ukraine,2002,male,15-24 years,998,3782174,26.39,Ukraine2002,,"42,392,896,031",920,Millenials
Ukraine,2002,female,75+ years,364,1946556,18.7,Ukraine2002,,"42,392,896,031",920,Silent
Ukraine,2002,female,55-74 years,759,5786181,13.12,Ukraine2002,,"42,392,896,031",920,Silent
Ukraine,2002,female,35-54 years,673,7327153,9.19,Ukraine2002,,"42,392,896,031",920,Boomers
Ukraine,2002,female,25-34 years,218,3329776,6.55,Ukraine2002,,"42,392,896,031",920,Generation X
Ukraine,2002,female,15-24 years,142,3643296,3.9,Ukraine2002,,"42,392,896,031",920,Millenials
Ukraine,2002,male,5-14 years,55,2968238,1.85,Ukraine2002,,"42,392,896,031",920,Millenials
Ukraine,2002,female,5-14 years,13,2823973,0.46,Ukraine2002,,"42,392,896,031",920,Millenials
Ukraine,2003,male,75+ years,531,723626,73.38,Ukraine2003,,"50,132,953,288",1097,Silent
Ukraine,2003,male,55-74 years,2648,3837902,69.0,Ukraine2003,,"50,132,953,288",1097,Silent
Ukraine,2003,male,35-54 years,4312,6534189,65.99,Ukraine2003,,"50,132,953,288",1097,Boomers
Ukraine,2003,male,25-34 years,1628,3316494,49.09,Ukraine2003,,"50,132,953,288",1097,Generation X
